1282 116 5534 6440 45672 22828 18926 26810 108904 139903 67385 144564 109118 85270 142060 60183 117060 121448 84821 58311
3122 3121 3120 6347 9547 116062 10744 66146 122552 67267 147034 103184 25853 29175 84137 123526 129606 76756 45077 46210
28 71 70 6599 32087 89856 29573 8486 121426 64118 50585 86348 28554 31424 107190 35751 143411 21431 75121 99987
5128 4823 5370 6476 95605 151319 18839 128175 59037 118949 104231 110753 114348 39728 152271 86265 83284 58309 43135 115659
2041 470 2056 6827 117532 35310 80769 67070 16597 69282 87465 128635 149718 64089 105796 112263 98713 52548 71003 99967
5178 5944 6964 7106 90466 117542 87429 127265 15595 127367 27178 136760 7852 122434 12696 95617 72526 26855 92815 119025
1011 3689 3701 6476 60257 126911 25350 32733 90351 96722 95296 7811 119490 110219 97178 19781 79295 75671 74142 39189
5220 4913 6352 6699 77455 29341 81390 148175 113702 84447 16611 122290 130688 154867 100934 51441 61079 29041 109470 113396
5974 5220 6352 6699 120265 61417 74263 18153 81390 149946 84447 96688 19195 122290 70197 100934 61079 93836 29041 113396
6583 6239 6815 7187 97664 82648 130490 147978 99327 100484 81348 110852 105757 117166 39601 155164 51256 72002 137996 154918
5167 5095 5825 6461 59451 34514 148006 146039 42170 37619 21816 153347 151999 112094 33818 21375 115218 136099 120183 59082
5415 5974 6000 6699 97864 80144 35659 56015 122953 95490 51276 9822 12072 96688 138777 115971 112041 138242 93836 31747
5215 4859 5621 6395 120273 49785 59749 130704 81989 78159 22201 135061 149082 9203 138960 139365 37423 95347 38409 90229
4805 5079 6871 6938 53090 93943 121492 29577 82874 138156 59346 119110 119059 80524 81562 67282 13895 147475 106736 25466
3316 891 5286 6413 129158 116528 108524 126797 154786 76507 135207 53667 78235 98911 101880 43559 59068 138950 47334 26986
4843 4833 6596 7198 85323 112167 119799 46201 154269 121120 55409 40619 147362 75220 37632 151918 10906 131915 140610 43082
3669 3667 6194 6633 144670 58551 112445 18180 104050 115950 39600 18678 49111 64132 14993 102078 68773 116509 69117 66956
4855 6333 5468 4856 116632 43276 76684 57627 16671 20128 70824 63074 17888 49664 120103 92145 118803 16202 66356 8397
472 5271 5491 6728 127878 69705 73346 74843 39682 142341 17586 134656 27741 101178 132675 24139 24348 68025 91810 37940
4054 4052 3560 5915 61539 129587 131517 114948 28428 105151 83252 87692 149178 133631 15356 23545 109704 102736 80844 150996
4696 1229 4698 6008 30221 76466 63759 89306 62200 29620 128331 89589 133182 88001 153131 36707 114272 132328 82527 43473
4976 4975 5827 6048 76474 135417 69994 134349 134216 60495 46330 28263 104160 91120 127157 137653 17514 145549 131060 144321
4505 4528 6141 6925 89653 24427 114472 56845 116945 113434 107678 54007 18963 57630 131110 55705 72152 57671 51926 151360
3703 3705 5506 5576 35023 131981 152914 82243 109801 139690 148525 131277 38035 87412 104546 42942 95088 27691 37013 154357
5113 5109 5350 5902 154473 106666 114953 141204 47168 127932 87801 93275 27950 65445 28191 30832 107782 11771 80547 153219
4991 4786 5911 6993 102716 43918 142668 16979 93987 75927 87442 17398 41915 117178 28785 53107 150720 54303 27705 66998
153 1346 6135 6689 104869 127922 85892 151017 76608 103111 51624 42466 31501 14666 35609 95513 138785 141732 90625 71796
1595 5677 6019 6926 154386 148132 70718 54993 133312 8467 76880 13890 8789 75510 126514 126724 103970 73286 141857 77040
2951 5644 5805 6128 140754 135109 39932 142315 15316 83547 64785 99162 121281 74019 70391 143122 23374 110797 91236 139924
2541 2476 5004 2544 64428 143443 88682 22599 150336 149781 107744 41169 47460 103134 57601 23448 108350 125969 108752 132272
5271 2057 5394 6728 138443 111737 8488 90985 26333 42845 86688 101178 144825 53807 71433 148765 49541 91810 71123 7354
5112 5689 6252 6700 110944 39865 59526 74792 55234 134238 89022 133739 13513 129407 102089 73311 112139 135324 90104 39217
3884 1056 4554 6227 126081 44741 18977 36667 151856 78344 98616 155834 144355 145340 95036 125467 129602 147231 8102 28841
3549 402 3553 6601 30614 103721 125945 79878 111433 97499 10118 32958 105259 18504 84460 149691 31339 116083 28405 104290
4033 1101 6055 6610 86955 138352 100299 91727 114136 74605 39077 119813 147982 134833 32378 74328 71244 73320 37232 50044
2511 5433 6193 6414 78354 8818 124501 42610 131604 55350 134050 52130 21641 137055 94922 8871 83398 76282 107638 49980
2403 2405 2402 5076 78988 78218 135639 85548 114122 81391 61329 114386 60996 93302 31389 122808 96471 10728 9561 46390
5922 6566 6879 7206 114759 111678 128797 58026 63728 107903 47177 102263 126189 37448 42591 100468 34913 114020 16560 67253
6874 1618 7055 7072 79748 132169 140139 32280 136868 132303 111436 69365 99780 83336 130466 145150 33683 133225 92327 138590
2144 2145 6330 2148 10299 30927 63169 54222 107239 27368 49413 141440 29324 36009 51709 73550 32560 42001 64728 119124
5131 1010 5218 5302 44017 10416 121579 102339 88011 137841 137425 13553 40494 128499 59241 135041 68941 136172 135818 64447
5929 5329 6368 6828 53995 138409 9585 7720 89733 128931 21217 107288 151314 71522 60088 129401 142571 29003 123528 78261
194 1414 4146 6715 95290 75108 27466 93349 81966 65306 140097 39386 128153 92996 114808 8987 83004 46666 121254 53411
4959 4960 5889 6700 140412 134782 121501 29580 73580 60032 130066 49206 91953 151684 147380 80172 76729 58889 17413 146968
6506 6623 6782 6828 155423 62860 59283 58727 43721 52653 54595 106699 106710 16723 46846 141595 155213 73905 75912 130078
392 1801 5382 6813 86769 30730 46727 149941 115195 79622 54856 144902 36626 64180 39985 48403 113377 127991 84469 63317
245 1495 5172 5740 122863 42434 143164 64445 153883 66804 9600 147888 101176 46642 140653 62175 34272 58258 111848 131901
4952 4951 5693 5996 22834 28899 139246 9687 37574 155471 84754 31904 140011 115922 109171 138702 94009 131916 24572 140399
4597 4634 4654 6868 122602 82274 104665 26126 24957 42586 151449 59974 48499 129377 78359 14628 89286 80105 78145 22791
1527 1526 1528 6099 30325 128612 108906 10442 11082 64200 16133 59002 114575 109648 69186 94787 44845 54611 81489 12352
2432 2377 5256 5272 137840 33122 16881 143703 102877 77309 100043 30668 118139 97590 155023 85670 142587 138718 12788 41035
5065 5734 6989 7231 41181 122474 102952 118398 57938 108786 56363 80314 42522 36531 9262 150796 95951 51196 148975 61858
6028 2461 6365 7125 34145 58288 136113 67196 89897 117666 107202 105042 59640 49194 122954 127619 101211 94848 15801 127744
3328 863 5019 5608 23436 80875 121253 12533 106217 38148 113605 37020 9998 21560 21462 47509 127311 113318 40375 138418
1787 1786 1788 5461 33880 119117 113211 108364 30229 131002 111586 119287 72345 36125 140634 68403 48359 130612 109970 40992
493 2192 5866 6463 37202 155984 33660 143152 44364 11176 89763 103855 32838 133685 82006 56304 7365 39559 119255 95356
2500 5324 5728 2468 68230 70862 107473 88851 89068 85951 37916 89840 69562 51723 34279 86596 65685 108729 144975 115031
2490 2524 5289 5908 147254 150794 96503 119672 38298 152941 27887 126204 40136 66295 92781 11797 133715 107167 130955 31546
893 6052 6708 7200 111488 53809 96692 107787 126356 85813 24137 27514 49438 57116 155466 144870 70143 130795 68305 35783
4932 6052 6234 7200 71827 39576 98366 71035 36495 85913 37946 118811 125195 57116 100115 13598 103477 97845 68305 94763
49 4485 4644 5733 152450 100173 126780 112711 89551 96358 111192 87594 14757 51328 154221 147078 47043 27944 42286 17584
5673 1208 6031 6089 26662 93033 21356 69396 56445 105506 73794 44592 71020 80484 30186 130370 92277 124872 94050 106660
4961 5433 5352 6414 147289 139428 47779 68815 90385 82043 32511 94863 113586 137055 25059 55243 78632 57497 107638 9444
2513 2514 5433 5615 67197 149831 22836 83032 110162 118570 84142 124678 88857 86093 116117 19150 141696 34074 148915 104561
5502 3549 5870 6601 80803 20040 109336 108478 108803 135989 46942 59079 126288 32958 99807 8277 109567 11428 116083 130157
4836 5139 5229 7195 22765 55770 65108 10266 133688 12598 8433 129059 78028 111509 111592 85972 134977 80392 148562 24832
5592 6227 6269 7076 103268 46476 152421 34995 71287 78440 129246 135623 31046 110369 119639 122416 74285 55095 117782 104878
6052 6109 6234 7200 32294 75556 36495 8263 120518 37946 78423 57116 80204 141013 13598 55324 103477 68305 90347 94763
419 5095 5958 7184 108399 71537 42238 52313 100970 79225 25774 69572 135152 129702 109046 67354 136202 83666 30737 112951
250 1506 6212 6957 30213 30938 14030 94641 135233 117908 89938 56405 117485 29817 66899 148267 117375 69584 42136 26187
5592 6168 6227 7076 151428 53736 103268 75407 30118 46476 70842 135623 64965 42453 31046 89103 110369 55095 29951 117782
6172 5229 6503 7195 76398 82447 104468 106922 106823 111767 58223 33877 22774 134977 65414 106567 15823 154182 24832 53211
386 1793 5779 6181 133526 117914 133145 16540 82851 111172 77526 48614 49834 148502 141281 20556 142371 18036 150827 131974
5787 2265 6384 7157 71835 81486 97727 128831 124769 78126 57637 151145 15015 10268 71644 79745 155721 128866 127877 154115
3053 3087 3088 5541 88403 88102 103312 90077 60480 122167 79573 131353 152454 126152 43992 152532 122579 18367 87380 140242
4564 4565 6649 6789 150028 126669 110605 131392 56982 54509 155418 94211 123165 41002 135630 95826 99677 29878 148753 109894
4065 7143 1524 1339 66939 144797 80379 88440 142374 32226 115621 99627 43613 152350 118512 46032 46556 23486 118843 21617
1861 410 5226 5827 98229 139125 97579 59863 23745 76448 92510 144488 148531 51043 34350 145162 139381 127789 143856 12617
2384 5023 6189 6916 131307 150815 121260 152388 152023 24160 35379 63138 22664 94600 119545 96196 97921 140147 150833 141375
2051 454 5003 5104 22535 62327 133667 36277 7867 78515 61687 51034 11539 73687 10339 149104 90040 86124 69140 31421
4413 4412 4414 5906 59027 98609 96129 137901 21067 144687 130259 95789 43358 21036 142367 23823 105917 77456 144770 69200
1151 4312 6122 7088 53033 153625 152310 9034 19658 89042 70319 142555 69049 139189 55181 81732 62314 16197 99669 49485
1523 5268 5413 6276 100735 14754 67099 129536 62770 38022 119803 99679 83778 94621 37701 106461 136649 56538 138084 104818
2038 2040 6011 6695 96673 137879 72745 93185 19814 99142 153758 66352 102145 77750 103050 53585 39589 112944 19224 143919
1107 4085 6697 6802 87218 146811 103639 88655 70456 108494 16864 30494 30746 146135 146936 154936 33411 155086 137767 78285
4285 1117 6698 7097 107138 43189 128822 123108 146905 39995 122264 22131 115521 40433 47187 130589 37081 124620 58170 154796
2094 1915 6288 6880 154876 77789 50300 107476 25112 76106 44029 55463 91699 30258 149901 15648 28573 90538 58205 102655
4278 4275 1143 6589 83565 111087 113005 35964 37270 55002 95868 24898 23014 61890 68167 147566 69744 38805 42040 55717
323 5269 5384 6611 81942 117004 8794 113290 42948 137858 63325 89762 35969 125194 67171 29467 146054 122785 123117 49156
3415 3413 5222 6888 61523 50131 101612 49957 105494 48059 148326 101269 74758 40649 137452 150210 37994 40265 74690 31000
6438 4544 6662 7164 118859 81012 57586 103212 19538 84238 96274 78695 69825 104728 51159 22117 56357 113509 50713 139082
1060 3863 6593 7061 142045 108779 109844 151770 126278 74717 106934 73947 109151 72015 43783 96818 71518 112479 131365 105329
3570 5699 6567 7123 151951 141720 73184 68932 118434 87432 126928 126122 120053 22101 75262 9914 115965 38462 18752 15047
5932 5095 5958 6328 14992 124162 97018 132522 100970 131740 25774 108871 41250 113131 15311 108493 120205 60000 103667 121626
3983 114 3971 6184 18584 56861 56834 11106 23223 103432 105236 118707 78434 83829 7928 96046 18895 95920 60275 61703
3594 3595 969 6108 19287 23441 134120 99318 79250 50434 140484 10320 140701 105197 88383 50739 131834 150369 90717 56209
5866 2192 5945 6463 89763 44364 69386 40225 47193 151754 26013 7365 56304 133685 129624 79702 92255 95356 119255 98263
2832 2835 6360 6386 28281 9304 8508 21470 84569 136679 83074 58298 116953 134645 40735 48890 113837 39147 135491 115022
6784 4850 7063 7121 11849 13177 35175 91330 104017 10859 115398 96968 102228 16698 83858 92209 14291 91386 9842 144969
1561 277 6947 6994 97778 28460 94769 66666 74348 29751 115786 143495 107181 11664 81209 141406 12389 26052 150007 109629
3648 5631 6584 7008 128701 81774 64142 75128 95532 151896 79614 49724 62671 81358 39616 26820 75932 127577 56117 66281
5021 5150 5999 6861 98747 98148 45274 52068 76256 18326 31696 78548 72198 90968 134312 86054 11277 9221 21915 136874
4640 4639 6058 6719 24737 92863 94838 49419 74757 67102 128141 58336 110017 56883 125404 95114 31713 99921 11330 81164
3518 940 3511 5459 68855 99727 12456 50134 96550 22575 75960 130610 99326 65229 142125 138348 137843 50954 67455 48440
5068 5010 6099 6152 99076 147932 64661 20042 67427 115918 69653 127434 23481 130230 100870 111555 97566 64921 93733 60029
1963 7138 1962 4886 147201 29258 120424 108651 91730 36192 38654 134432 114720 121259 8614 7939 91487 66612 53383 130371
2090 474 5802 2085 61133 8042 118627 43581 17653 33358 135904 28339 126006 57314 153480 97732 83354 90198 62118 119673
4597 1214 4634 6868 143892 28957 122602 9766 26431 82274 26795 59974 99457 75244 48499 147112 129377 80105 61429 78145
3375 3383 6810 6940 55445 106879 15045 47742 9485 79916 22974 34427 13375 28908 112268 146785 151797 20335 46427 154817
2500 5324 1392 5728 68230 70862 9717 87668 154125 113534 81285 107473 88851 89068 9263 36894 120562 85951 37916 52887
3677 1004 6179 6197 109480 19381 85771 122665 94982 88039 39996 32063 34345 24145 53992 35762 110822 95066 145118 133462
2029 2027 6050 7129 77703 146722 61502 106454 65166 25780 91214 92237 73261 76812 33800 100191 105837 129517 150197 152294
3166 3165 6404 840 34842 144058 94566 65564 92961 145636 109296 88282 60351 50085 131144 130616 51669 134634 135755 83606
5204 1251 5785 6511 122659 87242 22251 104353 155470 65485 117971 96022 59164 43898 53650 64949 127749 17221 63826 141910
1602 292 5372 5747 49373 81432 9349 66901 67540 102169 110425 64532 47909 142238 134054 113263 144784 118994 145286 105212
3712 3706 1492 6816 144704 22426 111552 38172 155373 112166 129176 152194 93813 46671 63524 34358 136840 92058 109337 75355
813 3068 3062 5731 39201 43854 72247 126378 128466 100151 151383 21413 51119 76112 68411 54150 132054 150711 51325 84712
5275 3440 6155 6348 76265 123363 68356 10988 131998 121529 137499 72911 131547 136734 23043 127338 134765 33204 48206 41707
2478 2470 5004 5324 29447 97517 62289 21004 39606 47934 36257 146299 81331 80861 50274 126397 94786 126816 93863 42838
3199 3187 5713 5921 7480 116670 90865 117930 137201 59742 145731 83192 152416 129549 19355 99552 54333 41121 126714 61288
290 4127 6607 1590 37678 18779 112966 124090 56412 91528 54301 21458 138748 113980 138971 14836 56253 116876 78745 155035
5148 4865 6017 6455 110222 34053 79711 31875 25331 126671 148079 58674 77306 134633 141876 81029 77979 136609 139659 127682
3981 6184 6546 6755 126515 28662 45071 89715 79241 63499 9716 132085 153706 129271 38576 106818 15317 19066 114631 32239
4809 4808 5899 6241 51996 96106 119602 68358 48395 105418 139479 150389 46333 117151 84116 72251 88141 82719 117019 35459
2111 4403 5064 5281 73882 56735 26430 39333 93600 31110 113227 142308 58535 78233 138276 107355 114230 143681 39513 130785
2990 2991 5444 6832 62909 136923 57274 79957 83314 132386 83357 12591 42371 37888 151139 80859 32971 63804 127137 122090
3389 917 3388 5540 36484 82692 23288 136290 131985 92834 154856 153695 46044 112949 116846 129793 122960 138968 51903 38849
390 1816 5107 6217 88834 128229 39293 118304 38626 95880 56551 90332 153874 89665 126281 69619 57385 133357 94023 43679
4909 6285 6812 6862 137293 107245 11388 54676 136393 67340 11442 43166 142496 153075 83240 57044 113487 127081 107816 8083
231 3537 7141 3536 35044 67017 132511 60248 62068 85683 132352 82748 20257 13143 96194 75458 31628 124421 22013 118825
4858 4857 6864 7154 77994 93459 101225 34834 40325 137817 38771 147136 13542 132489 24366 138926 27226 78619 51305 96966
2500 2464 5124 6028 100213 134534 67711 43455 102755 141817 142494 31505 116293 64499 134731 96552 150572 34309 34659 145893
6421 5183 6428 6465 142121 7961 70078 38214 68809 52988 36048 11368 77811 9549 20873 138416 54592 84197 67560 145639
2400 2355 2403 5076 62217 48846 19356 70374 120815 28540 144250 51543 107773 154080 79698 146587 114386 88030 54839 10728
587 2373 2372 5272 130095 11350 121818 29370 13432 75221 84546 39111 70849 59756 83588 106580 123323 154998 15434 7805
3155 3156 842 5731 96544 128775 111123 154480 130812 86433 74507 118055 48697 138587 64557 79823 96159 24108 12408 26151
471 2054 5104 2053 36133 39350 72643 63936 119677 148251 42403 126568 39916 24303 94624 19946 132291 59108 103348 10507
5354 4785 6007 6715 53265 133759 86200 56910 17946 100194 137594 56312 133197 137502 21823 23565 141322 24434 61210 93722
5512 5103 5713 7124 69466 13878 155756 48080 61922 13764 125335 91207 8158 16639 141669 54549 17039 104163 66530 152813
2985 786 3112 5263 79077 139662 27932 67910 145072 128284 110839 36300 138696 116707 31391 15196 105002 108945 91786 77196
5026 5235 5761 6411 51493 144914 69922 59961 127530 150562 114729 140497 20653 12085 127644 135228 54669 109381 73778 92586
5738 5292 6963 7165 68851 123958 7569 42110 100980 104322 143327 54304 26179 148879 97165 142271 129019 8681 65844 134308
25 68 11 6165 22657 110399 57810 90593 35673 126027 25291 88356 83213 23052 102873 69855 9268 115788 16283 86911
451 5138 5578 6466 59145 8422 100419 104072 30399 72504 73090 73887 55070 153177 140426 111568 68548 103039 84391 106787
5841 5494 6505 7189 124234 26930 45463 113721 65273 113532 81650 83940 147757 103073 125172 22125 153240 28384 144695 66134
1448 215 6145 6603 96661 82714 136294 117219 8245 61023 132421 30622 66045 50279 128066 59078 46905 33588 104696 125164
2642 6604 6681 7134 118388 64351 121587 8281 87228 37785 117496 18190 66750 35466 39784 87673 142585 19277 108491 63788
1178 4503 4501 6459 21138 121215 13747 140756 127676 143131 7693 19840 63055 133152 24391 110286 154501 34810 66704 40708
5095 5774 6391 7212 63783 65767 66548 92401 48629 100250 146634 150403 95992 132814 86529 96368 83327 110974 7846 10615
4843 4844 4833 7198 90598 62514 85323 66235 71476 112167 125859 40619 57520 101469 147362 97993 75220 131915 145843 140610
6176 5122 6762 7198 52551 135509 11391 146526 19649 67377 67955 134360 20145 66541 58017 11608 149439 14654 14637 47655
710 2750 2775 7075 129689 46809 73584 13396 125031 81849 67068 53099 31879 30005 99520 111540 140858 9931 68424 87881
5764 4847 6179 7195 66447 59799 133159 89890 113385 58033 97813 46464 103009 132683 33421 99553 153590 111236 150918 67857
6269 6227 6779 7076 129246 71287 110874 59106 33760 123050 136091 74285 122416 110369 57097 105667 67213 104878 117782 85794
2772 2742 2776 7075 104317 49549 23574 33564 90001 121711 17848 79973 44084 118056 90638 108609 154700 126180 79782 39086
1507 1506 1505 6957 60927 63460 81072 14156 22258 33096 121296 88106 39790 29817 135995 145775 148521 102998 42136 62097
881 3310 3282 5679 98602 142985 106942 119131 31600 77900 107674 43984 35372 117585 109731 87965 52809 20521 49454 57570
5176 5747 5855 5877 112754 117147 86501 153518 24554 25357 88101 145086 71495 62656 8842 101140 120602 77534 140738 133461
6506 6638 6782 7019 70248 94540 59283 66480 75541 52653 119666 147038 83469 88441 16582 118486 46712 91793 10660 72759
4628 1097 4631 5521 20127 18782 35713 88936 64887 33084 63486 36151 59634 47113 112953 146421 79722 93378 125007 140385
5380 5230 5566 6418 70991 40613 92794 20029 146163 29502 113748 117964 42480 58988 120773 42093 11590 146292 81169 103104
516 2163 2164 5523 59970 86224 139399 111150 133346 27533 145034 98213 75348 92838 95221 20649 34031 74013 80432 11064
3475 3476 5615 5662 114999 139626 86965 152731 37542 9496 83659 21108 143256 120845 90356 99098 139639 44391 119246 91349
6314 2093 6694 6915 8820 118937 107094 146670 43904 22884 146832 131410 119305 67448 48714 140758 120662 133730 42380 57359
5048 3339 5049 5887 51802 35145 145452 138700 51166 33288 106417 78885 89377 116031 57726 14100 114091 82255 155273 98746
2118 498 2210 5026 12592 11780 93969 11147 7978 86211 138463 75705 98931 89002 31470 127284 52204 9499 23952 43058
1217 4658 5537 6092 31561 63050 27371 137924 30926 53052 100572 36428 146482 39997 17602 9415 30031 68636 116315 36447
5098 5138 5678 6466 114008 64583 61746 67511 86552 132828 58020 128324 85875 153177 85474 25797 72752 11099 84391 14602
5583 1713 6164 6349 141032 144583 11566 59709 139891 121714 97953 45411 82586 99969 106640 117312 146681 8728 133810 150232
4933 4932 6234 6846 17806 59609 90938 143599 98366 96109 85913 29896 35791 141068 53852 142459 110444 13546 81878 155830
5404 2276 5627 6420 14755 152208 80159 126300 81413 133497 146974 83955 117284 47446 34223 137431 29236 140933 153531 69439
4960 4795 5644 6128 51748 8969 78334 121140 32532 130421 50984 37968 49529 140250 136326 106877 74019 67945 27070 91236
4348 4349 4345 5665 126267 140592 93504 147063 8501 48198 38121 32117 21377 10290 72333 41550 65161 151560 130751 95802
2210 5026 5206 5753 52204 43058 25680 134777 97065 143077 75159 52781 17522 87754 153422 92316 76340 60719 142206 152436
4965 5093 6064 6327 92436 111748 147752 113026 148624 97748 80030 115087 67616 115392 32580 125274 54315 144545 126813 32354
40 4458 5923 7048 110805 138176 74684 147236 54300 53351 78705 119221 19319 97924 52690 30102 87203 135021 96574 115771
5625 5014 6049 6421 120969 47932 109253 78643 121236 112660 52127 39749 108873 99450 146656 135717 64080 106574 90439 31870
2959 2937 5689 6700 17274 78277 25159 79697 74984 148400 99183 10227 106880 98074 119928 9525 129407 94065 82160 90104
2929 2925 5420 2931 120722 51193 65861 127550 133003 18063 42152 13204 9281 117632 41320 59454 83817 49687 73867 19493
1572 1574 5542 6450 48004 43252 118636 59270 13082 136479 36725 82689 58936 127344 26405 8279 71010 151096 51084 139583
5762 5577 6764 7006 43353 28118 85114 141242 99443 19681 11982 98076 100443 112945 24886 126793 66777 33379 62541 104911
2638 2621 5060 6106 53384 91947 76869 69478 114003 41282 39539 109645 35830 71463 126109 87615 95396 130928 129771 78558
5479 2523 5792 2521 110188 24411 125170 140869 28827 35410 33984 146246 146962 109954 53553 140956 121150 122013 120547 128246
5019 4945 5205 5608 107356 56591 127802 131070 122157 15718 59998 127311 23238 121111 15997 128473 79310 138418 34171 54329
2706 2704 2703 5134 149055 44240 56535 115660 103694 93625 96680 149286 57751 39791 25880 110332 122535 145943 72372 100630
1335 145 1338 5381 60809 111064 141391 76275 61522 125310 145714 125273 135928 64490 73926 48278 79275 151899 23195 102088
3360 906 5125 5914 124224 104939 95516 23684 112079 150768 37480 118682 60761 135705 87975 149314 33220 136702 23562 144005
1767 1744 6166 1768 41394 28258 106194 109950 94374 7391 28448 139287 64398 147193 78556 51150 126034 24262 45139 90249
2592 638 5629 6180 85527 31530 92328 149081 71355 109478 79741 116169 66531 94709 36452 79477 64568 55503 148353 58976
5022 5039 6570 6900 46806 113137 102321 121716 40723 54109 112963 12108 114506 99849 125159 149269 78621 46675 67265 123420
4407 522 2187 5924 153842 148784 14033 84838 98307 152237 92662 82099 147611 17664 64186 97445 21087 121090 61421 108057
1529 138 1532 5403 150726 38403 26909 62059 120185 103272 10614 107589 127661 14378 120841 108210 116256 68869 125366 151062
5160 5642 6125 6298 58765 106278 44302 71794 154935 151873 65106 101491 36942 61993 46465 154283 107871 137321 50731 36925
1787 5419 5461 6791 52362 55978 119287 107955 122240 130612 129308 60721 32269 63043 11075 123236 137878 91469 109888 9532
1765 1729 6961 3483 29549 25794 81794 118043 39354 135921 96794 130469 138214 87455 142753 16489 48826 128596 89418 142558
3483 1770 6077 6961 132954 80789 89207 131358 128253 113420 72973 142558 127965 32877 24288 110817 82499 48826 10518 115688
1815 1809 5471 6181 36756 53345 40597 134137 131247 65513 120863 11602 52281 83410 150787 93649 94708 37656 73821 96259
5892 5738 6317 6609 54027 124489 52747 141555 10963 40510 95795 112957 33339 88736 110628 58947 154649 124885 30880 30173
5779 1793 1866 5808 77526 82851 103350 141350 109572 104897 106371 139251 62990 146113 29470 87051 37528 114498 115422 141063
3859 1056 5897 6482 20632 62603 24685 133972 133787 25056 91419 149093 47170 109328 110159 94598 70282 12034 152589 81806
4757 1239 5349 6431 155724 114679 65064 84258 30121 128043 141212 11489 85082 124839 113834 30372 149096 123975 130754 114429
5733 5007 6430 6804 56125 137525 121666 30654 132092 89435 18798 97315 155210 70378 124338 91291 59973 40915 118762 35098
3226 5608 5019 863 8547 130491 93406 61072 138418 36440 127311 125211 48976 40375 51602 47509 113605 97679 21560 106217
5484 5084 5555 6275 38902 98332 76743 60602 43943 99588 117593 93466 55025 59739 43855 14518 24133 66555 85780 124271
4559 1202 6094 6187 151603 49961 40695 112270 78310 54152 146279 22726 9680 41575 47229 143345 36677 134223 105090 143971
5092 4840 6136 6688 45538 136234 134827 73833 153424 20803 89185 138083 144707 125774 55928 90322 11621 99171 149358 89779
1981 1978 5678 6732 23767 140763 17269 112825 152261 143343 143125 98471 48870 65460 65979 92564 68595 94445 75085 86988
1897 3565 409 5766 68272 24198 68576 99784 13731 85960 38668 101138 58571 27418 85310 8197 89190 98813 69918 88686
5867 3866 6065 6593 41258 120303 86600 36764 143174 88756 89253 155636 39757 102636 69228 107683 54588 28288 17981 73784
2471 2467 612 5004 41236 123823 21860 94542 75626 116041 148805 74623 11754 73281 120508 60599 154273 27129 9120 26308
3873 1064 3874 5399 82073 110738 143427 58440 48941 25294 51965 87576 50645 13501 129924 8173 76267 58453 65433 145735
994 3656 5675 5903 154642 58462 48275 79186 138657 93201 19328 108627 144557 49318 21604 63207 121518 118235 62417 83944
2456 2544 608 5004 17758 79735 97145 149631 105764 17885 20193 64381 134241 132272 123624 48525 79150 103817 108350 129379
3761 1433 5368 5572 14768 122302 43517 57532 112043 28132 7897 125503 124762 62914 146505 62665 118461 128455 107503 136620
2085 5098 5802 6732 106418 92820 119673 25406 34566 83354 48936 60573 116619 124723 67920 34356 134280 118176 65038 78263
2471 612 2470 5004 21860 116041 12499 60330 54691 43632 34790 74623 120508 154273 97250 20191 39606 27129 26308 36257
3471 3205 855 5005 34892 44283 89973 51896 128287 143012 133507 93111 35193 113029 85969 9959 61580 126060 135053 41944
2788 708 5254 5989 119980 83135 33790 131809 57900 143165 55354 53900 90406 153733 131200 110476 63901 71894 133874 47394
4509 5872 6130 6665 105592 43529 125356 72734 86286 100138 122735 137338 41931 135190 154440 149263 154552 33805 57160 76850
5280 5441 5784 6085 113673 62729 33145 155505 132895 71946 35505 125891 151218 76436 64541 73031 85244 113297 114245 34251
3912 1035 3911 6290 56007 84388 105927 10858 32312 18646 64384 113328 124824 39063 69782 60557 121828 55334 101937 152154
2329 2327 4788 5284 155556 45598 103793 135195 137256 131195 87261 137610 106521 152112 117933 15447 69225 12267 136301 84265
3627 299 6311 7055 11438 100800 152844 71867 9174 42915 18758 53212 48239 55194 35086 77440 101992 148469 125207 112228
3447 3434 5561 932 70472 28298 71220 44131 31866 50614 52874 90257 136232 49796 144592 53969 139099 74432 76735 78679
4627 4624 5438 6344 41275 31809 53672 142473 41296 25837 23944 148448 38159 135766 52183 85130 130276 104905 101903 114489
396 1809 1810 5471 115720 65464 60868 59248 54311 138533 32831 137362 114502 131247 8452 119920 54656 77133 120863 66446
5840 1566 6210 6549 69701 37417 63025 20610 44696 95083 109390 136016 20986 118638 61509 60515 100807 22150 36161 29532
2458 2456 5055 7117 98044 149061 11575 131141 132898 71332 91667 142130 122274 113910 139755 37036 43055 64223 83690 54678
5375 4659 6419 6434 145148 67715 37199 97705 28960 118670 39369 98592 135212 89453 65771 36874 141747 20959 88323 129868
616 2543 2540 6084 31711 99472 23892 71763 87158 97458 93144 137476 151498 52475 148853 19788 49942 73274 69060 61295
1220 4622 5588 6408 135310 36091 69448 60780 129324 126555 51949 121007 139458 80534 63247 37486 22492 39640 148238 17418
2931 5163 6771 7190 51134 127533 57088 135528 68352 99568 35423 150630 116829 124698 22422 116161 134006 136078 34075 76891
4858 4857 5215 5933 77994 93459 85089 88720 8128 145465 21480 136791 109277 60072 31675 14250 79332 78125 104122 110541
3260 3471 5473 5857 154003 125516 31523 134735 51440 49904 99399 140267 104431 12232 50398 18289 85386 147854 65527 92102
